seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
13201008;13201;;132;SAN MARTIN DE LA VEGA;25.95
13301001;13301;;133;SAN MARTIN DE VALDEIGLESIAS;29.96
13301002;13301;;133;SAN MARTIN DE VALDEIGLESIAS;17.71
13301003;13301;;133;SAN MARTIN DE VALDEIGLESIAS;61.58
13301004;13301;;133;SAN MARTIN DE VALDEIGLESIAS;7.17
13401001;13401;;134;SAN SEBASTIAN DE LOS REYES;0.02
13401002;13401;;134;SAN SEBASTIAN DE LOS REYES;0.02
13401003;13401;;134;SAN SEBASTIAN DE LOS REYES;0.04
13401004;13401;;134;SAN SEBASTIAN DE LOS REYES;0.10
13401005;13401;;134;SAN SEBASTIAN DE LOS REYES;0.04
13401006;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401007;13401;;134;SAN SEBASTIAN DE LOS REYES;0.02
13401008;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401009;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401010;13401;;134;SAN SEBASTIAN DE LOS REYES;0.02
13401011;13401;;134;SAN SEBASTIAN DE LOS REYES;0.03
13401012;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401014;13401;;134;SAN SEBASTIAN DE LOS REYES;0.03
13401015;13401;;134;SAN SEBASTIAN DE LOS REYES;0.07
13401017;13401;;134;SAN SEBASTIAN DE LOS REYES;0.03
13401018;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401019;13401;;134;SAN SEBASTIAN DE LOS REYES;0.04
13401020;13401;;134;SAN SEBASTIAN DE LOS REYES;0.02
13401021;13401;;134;SAN SEBASTIAN DE LOS REYES;0.02
13401022;13401;;134;SAN SEBASTIAN DE LOS REYES;0.01
13401023;13401;;134;SAN SEBASTIAN DE LOS REYES;0.02
13401024;13401;;134;SAN SEBASTIAN DE LOS REYES;0.03
13401025;13401;;134;SAN SEBASTIAN DE LOS REYES;0.04
13401026;13401;;134;SAN SEBASTIAN DE LOS REYES;0.03
13401027;13401;;134;SAN SEBASTIAN DE LOS REYES;0.11
13401028;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401029;13401;;134;SAN SEBASTIAN DE LOS REYES;0.08
13401030;13401;;134;SAN SEBASTIAN DE LOS REYES;0.14
13401031;13401;;134;SAN SEBASTIAN DE LOS REYES;0.14
13401032;13401;;134;SAN SEBASTIAN DE LOS REYES;2.44
13401033;13401;;134;SAN SEBASTIAN DE LOS REYES;36.97
13401034;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401035;13401;;134;SAN SEBASTIAN DE LOS REYES;0.08
13401036;13401;;134;SAN SEBASTIAN DE LOS REYES;0.05
13401037;13401;;134;SAN SEBASTIAN DE LOS REYES;0.38
13401038;13401;;134;SAN SEBASTIAN DE LOS REYES;0.60
13401039;13401;;134;SAN SEBASTIAN DE LOS REYES;0.09
13401040;13401;;134;SAN SEBASTIAN DE LOS REYES;0.13
13401041;13401;;134;SAN SEBASTIAN DE LOS REYES;0.12
13401042;13401;;134;SAN SEBASTIAN DE LOS REYES;1.00
13401043;13401;;134;SAN SEBASTIAN DE LOS REYES;0.45
13401044;13401;;134;SAN SEBASTIAN DE LOS REYES;11.06
13401045;13401;;134;SAN SEBASTIAN DE LOS REYES;0.09
13401046;13401;;134;SAN SEBASTIAN DE LOS REYES;0.14
13401047;13401;;134;SAN SEBASTIAN DE LOS REYES;1.60
13401048;13401;;134;SAN SEBASTIAN DE LOS REYES;0.17
13401049;13401;;134;SAN SEBASTIAN DE LOS REYES;0.07
13401050;13401;;134;SAN SEBASTIAN DE LOS REYES;0.84
13401051;13401;;134;SAN SEBASTIAN DE LOS REYES;0.22
13401052;13401;;134;SAN SEBASTIAN DE LOS REYES;0.80
13401053;13401;;134;SAN SEBASTIAN DE LOS REYES;0.12
13401054;13401;;134;SAN SEBASTIAN DE LOS REYES;0.14
13401055;13401;;134;SAN SEBASTIAN DE LOS REYES;0.10
13501001;13501;;135;SANTA MARIA DE LA ALAMEDA;75.66
13601001;13601;;136;SANTORCAZ;28.22
13701001;13701;;137;SANTOS DE LA HUMOSA, LOS;34.82
13801001;13801;;138;SERNA DEL MONTE, LA;5.52
14001001;14001;;140;SERRANILLOS DEL VALLE;5.21
14001002;14001;;140;SERRANILLOS DEL VALLE;2.45
14001003;14001;;140;SERRANILLOS DEL VALLE;5.63
14101001;14101;;141;SEVILLA LA NUEVA;14.20
14101002;14101;;141;SEVILLA LA NUEVA;4.08
14101003;14101;;141;SEVILLA LA NUEVA;5.43
14101004;14101;;141;SEVILLA LA NUEVA;1.03
14301001;14301;;143;SOMOSIERRA;20.40
14401001;14401;;144;SOTO DEL REAL;14.72
14401002;14401;;144;SOTO DEL REAL;22.18
14401003;14401;;144;SOTO DEL REAL;2.07
14401004;14401;;144;SOTO DEL REAL;3.87
14501001;14501;;145;TALAMANCA DE JARAMA;11.65
14501002;14501;;145;TALAMANCA DE JARAMA;26.83
14601001;14601;;146;TIELMES;26.58
14701001;14701;;147;TITULCIA;10.11
14801001;14801;;148;TORREJON DE ARDOZ;0.04
14801002;14801;;148;TORREJON DE ARDOZ;0.12
14801003;14801;;148;TORREJON DE ARDOZ;0.07
14801004;14801;;148;TORREJON DE ARDOZ;0.03
14801005;14801;;148;TORREJON DE ARDOZ;0.04
14801006;14801;;148;TORREJON DE ARDOZ;0.05
14801007;14801;;148;TORREJON DE ARDOZ;0.05
14801008;14801;;148;TORREJON DE ARDOZ;0.03
14801009;14801;;148;TORREJON DE ARDOZ;0.03
14801010;14801;;148;TORREJON DE ARDOZ;0.10
14801011;14801;;148;TORREJON DE ARDOZ;0.04
14801012;14801;;148;TORREJON DE ARDOZ;0.15
14801013;14801;;148;TORREJON DE ARDOZ;0.05
14801014;14801;;148;TORREJON DE ARDOZ;0.04
14801015;14801;;148;TORREJON DE ARDOZ;0.12
14801016;14801;;148;TORREJON DE ARDOZ;0.07
14801017;14801;;148;TORREJON DE ARDOZ;0.04
14801018;14801;;148;TORREJON DE ARDOZ;0.04
14801019;14801;;148;TORREJON DE ARDOZ;16.42
14801020;14801;;148;TORREJON DE ARDOZ;0.04
14801021;14801;;148;TORREJON DE ARDOZ;0.10
14801022;14801;;148;TORREJON DE ARDOZ;0.07
14801023;14801;;148;TORREJON DE ARDOZ;0.38
14801024;14801;;148;TORREJON DE ARDOZ;0.04
14801025;14801;;148;TORREJON DE ARDOZ;0.22
14802001;14802;;148;TORREJON DE ARDOZ;0.64
14802002;14802;;148;TORREJON DE ARDOZ;0.07
14802003;14802;;148;TORREJON DE ARDOZ;0.03
14802004;14802;;148;TORREJON DE ARDOZ;0.08
14802005;14802;;148;TORREJON DE ARDOZ;0.04
14802006;14802;;148;TORREJON DE ARDOZ;0.04
14802007;14802;;148;TORREJON DE ARDOZ;0.03
14802008;14802;;148;TORREJON DE ARDOZ;0.06
14802009;14802;;148;TORREJON DE ARDOZ;0.17
14802010;14802;;148;TORREJON DE ARDOZ;0.04
14802011;14802;;148;TORREJON DE ARDOZ;1.14
14802012;14802;;148;TORREJON DE ARDOZ;0.02
14802013;14802;;148;TORREJON DE ARDOZ;0.02
14802014;14802;;148;TORREJON DE ARDOZ;0.10
14802015;14802;;148;TORREJON DE ARDOZ;0.36
14802016;14802;;148;TORREJON DE ARDOZ;0.07
14802017;14802;;148;TORREJON DE ARDOZ;0.07
14802018;14802;;148;TORREJON DE ARDOZ;0.38
14802019;14802;;148;TORREJON DE ARDOZ;0.16
14802020;14802;;148;TORREJON DE ARDOZ;0.08
14802021;14802;;148;TORREJON DE ARDOZ;0.14
14802022;14802;;148;TORREJON DE ARDOZ;0.34
14802023;14802;;148;TORREJON DE ARDOZ;0.65
14802024;14802;;148;TORREJON DE ARDOZ;0.13
14802025;14802;;148;TORREJON DE ARDOZ;0.37
14802026;14802;;148;TORREJON DE ARDOZ;0.43
14803001;14803;;148;TORREJON DE ARDOZ;0.11
14803002;14803;;148;TORREJON DE ARDOZ;0.03
14803003;14803;;148;TORREJON DE ARDOZ;0.07
14803005;14803;;148;TORREJON DE ARDOZ;1.46
14803006;14803;;148;TORREJON DE ARDOZ;0.21
14803007;14803;;148;TORREJON DE ARDOZ;0.10
14803008;14803;;148;TORREJON DE ARDOZ;2.49
14803009;14803;;148;TORREJON DE ARDOZ;0.06
14804001;14804;;148;TORREJON DE ARDOZ;0.06
14804002;14804;;148;TORREJON DE ARDOZ;0.05
14804003;14804;;148;TORREJON DE ARDOZ;0.07
14804004;14804;;148;TORREJON DE ARDOZ;0.06
14804005;14804;;148;TORREJON DE ARDOZ;0.04
14804006;14804;;148;TORREJON DE ARDOZ;0.08
14804007;14804;;148;TORREJON DE ARDOZ;0.02
14804008;14804;;148;TORREJON DE ARDOZ;0.06
14804009;14804;;148;TORREJON DE ARDOZ;0.02
14804010;14804;;148;TORREJON DE ARDOZ;0.03
14804011;14804;;148;TORREJON DE ARDOZ;0.03
14804012;14804;;148;TORREJON DE ARDOZ;0.03
14804013;14804;;148;TORREJON DE ARDOZ;0.07
14804014;14804;;148;TORREJON DE ARDOZ;2.67
14804015;14804;;148;TORREJON DE ARDOZ;0.07
14804016;14804;;148;TORREJON DE ARDOZ;0.14
14804017;14804;;148;TORREJON DE ARDOZ;0.09
14804018;14804;;148;TORREJON DE ARDOZ;0.09
14804019;14804;;148;TORREJON DE ARDOZ;0.16
14901001;14901;;149;TORREJON DE LA CALZADA;1.90
14901002;14901;;149;TORREJON DE LA CALZADA;0.61
14901003;14901;;149;TORREJON DE LA CALZADA;3.51
14901004;14901;;149;TORREJON DE LA CALZADA;2.49
14901005;14901;;149;TORREJON DE LA CALZADA;0.47
15001001;15001;;150;TORREJON DE VELASCO;12.93
15001002;15001;;150;TORREJON DE VELASCO;35.23
15001003;15001;;150;TORREJON DE VELASCO;4.00
15101001;15101;;151;TORRELAGUNA;8.41
15102001;15102;;151;TORRELAGUNA;12.34
15102002;15102;;151;TORRELAGUNA;22.31
15201001;15201;;152;TORRELODONES;0.19
15201002;15201;;152;TORRELODONES;0.60
15201003;15201;;152;TORRELODONES;6.07
15201004;15201;;152;TORRELODONES;0.26
15201005;15201;;152;TORRELODONES;5.67
15201006;15201;;152;TORRELODONES;2.15
15201007;15201;;152;TORRELODONES;0.35
15201008;15201;;152;TORRELODONES;1.22
15201009;15201;;152;TORRELODONES;4.89
15201010;15201;;152;TORRELODONES;0.27
15301001;15301;;153;TORREMOCHA DE JARAMA;18.86
15401001;15401;;154;TORRES DE LA ALAMEDA;11.59
15401002;15401;;154;TORRES DE LA ALAMEDA;16.08
15401003;15401;;154;TORRES DE LA ALAMEDA;7.23
15401004;15401;;154;TORRES DE LA ALAMEDA;8.44
15501001;15501;;155;VALDARACETE;63.80
15601001;15601;;156;VALDEAVERO;18.71
15701001;15701;;157;VALDELAGUNA;42.26
15801001;15801;;158;VALDEMANCO;17.79
15901001;15901;;159;VALDEMAQUEDA;51.79
16001001;16001;;160;VALDEMORILLO;0.70
16001002;16001;;160;VALDEMORILLO;20.88
16001003;16001;;160;VALDEMORILLO;50.00
16001004;16001;;160;VALDEMORILLO;21.41
16001005;16001;;160;VALDEMORILLO;0.81
16101001;16101;;161;VALDEMORO;0.23
16101002;16101;;161;VALDEMORO;0.05
16101003;16101;;161;VALDEMORO;8.13
16101004;16101;;161;VALDEMORO;0.07
16101005;16101;;161;VALDEMORO;0.07
16101006;16101;;161;VALDEMORO;0.05
16101007;16101;;161;VALDEMORO;0.08
16101008;16101;;161;VALDEMORO;0.33
16101009;16101;;161;VALDEMORO;0.18
16101010;16101;;161;VALDEMORO;27.54
16101011;16101;;161;VALDEMORO;0.09
16101012;16101;;161;VALDEMORO;0.10
16101013;16101;;161;VALDEMORO;0.11
16101014;16101;;161;VALDEMORO;0.17
16101015;16101;;161;VALDEMORO;0.19
16101016;16101;;161;VALDEMORO;3.15
16101017;16101;;161;VALDEMORO;0.05
16101018;16101;;161;VALDEMORO;0.12
16101019;16101;;161;VALDEMORO;0.15
16101020;16101;;161;VALDEMORO;0.11
16101021;16101;;161;VALDEMORO;4.73
16101022;16101;;161;VALDEMORO;0.31
16101023;16101;;161;VALDEMORO;0.84
16101024;16101;;161;VALDEMORO;12.83
16101025;16101;;161;VALDEMORO;0.26
16102001;16102;;161;VALDEMORO;0.07
16102002;16102;;161;VALDEMORO;0.10
16102003;16102;;161;VALDEMORO;0.11
16102004;16102;;161;VALDEMORO;0.08
16102005;16102;;161;VALDEMORO;0.06
16102006;16102;;161;VALDEMORO;1.01
16102007;16102;;161;VALDEMORO;0.06
16102008;16102;;161;VALDEMORO;0.03
16102009;16102;;161;VALDEMORO;0.43
16102010;16102;;161;VALDEMORO;0.12
16102011;16102;;161;VALDEMORO;0.65
16102012;16102;;161;VALDEMORO;0.27
16102013;16102;;161;VALDEMORO;0.23
16102014;16102;;161;VALDEMORO;0.92
16102015;16102;;161;VALDEMORO;0.07
16201001;16201;;162;VALDEOLMOS-ALALPARDO;24.49
16201002;16201;;162;VALDEOLMOS-ALALPARDO;1.35
16301001;16301;;163;VALDEPIELAGOS;17.66
16401001;16401;;164;VALDETORRES DE JARAMA;16.10
16401002;16401;;164;VALDETORRES DE JARAMA;18.97
16501001;16501;;165;VALDILECHA;42.57
16601001;16601;;166;VALVERDE DE ALCALA;13.74
16701001;16701;;167;VELILLA DE SAN ANTONIO;0.19
16701002;16701;;167;VELILLA DE SAN ANTONIO;1.79
16701003;16701;;167;VELILLA DE SAN ANTONIO;0.13
16701004;16701;;167;VELILLA DE SAN ANTONIO;2.95
16701005;16701;;167;VELILLA DE SAN ANTONIO;6.50
16701006;16701;;167;VELILLA DE SAN ANTONIO;2.81
16801001;16801;;168;VELLON, EL;33.49
16901001;16901;;169;VENTURADA;10.22
17001001;17001;;170;VILLACONEJOS;7.09
17001002;17001;;170;VILLACONEJOS;26.18
17101001;17101;;171;VILLA DEL PRADO;39.04
17101002;17101;;171;VILLA DEL PRADO;17.13
17101003;17101;;171;VILLA DEL PRADO;17.07
17101004;17101;;171;VILLA DEL PRADO;4.03
17201001;17201;;172;VILLALBILLA;16.82
17201002;17201;;172;VILLALBILLA;6.52
17201003;17201;;172;VILLALBILLA;0.73
17201004;17201;;172;VILLALBILLA;3.61
17201005;17201;;172;VILLALBILLA;5.15
17201006;17201;;172;VILLALBILLA;1.89
17301001;17301;;173;VILLAMANRIQUE DE TAJO;29.58
17401001;17401;;174;VILLAMANTA;63.23
17501001;17501;;175;VILLAMANTILLA;23.92
17601001;17601;;176;VILLANUEVA DE LA CA/ADA;7.46
17601002;17601;;176;VILLANUEVA DE LA CA/ADA;1.98
17601003;17601;;176;VILLANUEVA DE LA CA/ADA;8.13
17601004;17601;;176;VILLANUEVA DE LA CA/ADA;5.61
17601005;17601;;176;VILLANUEVA DE LA CA/ADA;2.86
17601006;17601;;176;VILLANUEVA DE LA CA/ADA;3.87
17601007;17601;;176;VILLANUEVA DE LA CA/ADA;2.07
17601008;17601;;176;VILLANUEVA DE LA CA/ADA;2.78
17701001;17701;;177;VILLANUEVA DEL PARDILLO;3.92
17701002;17701;;177;VILLANUEVA DEL PARDILLO;7.88
17701003;17701;;177;VILLANUEVA DEL PARDILLO;1.62
17701004;17701;;177;VILLANUEVA DEL PARDILLO;0.10
17701005;17701;;177;VILLANUEVA DEL PARDILLO;0.16
17701006;17701;;177;VILLANUEVA DEL PARDILLO;2.77
17701007;17701;;177;VILLANUEVA DEL PARDILLO;1.51
17701008;17701;;177;VILLANUEVA DEL PARDILLO;7.46
17801001;17801;;178;VILLANUEVA DE PERALES;31.43
17901001;17901;;179;VILLAR DEL OLMO;27.78
18001001;18001;;180;VILLAREJO DE SALVANES;2.98
18001002;18001;;180;VILLAREJO DE SALVANES;5.17
18001003;18001;;180;VILLAREJO DE SALVANES;39.50
18001004;18001;;180;VILLAREJO DE SALVANES;18.54
18001005;18001;;180;VILLAREJO DE SALVANES;52.80
18101001;18101;;181;VILLAVICIOSA DE ODON;0.13
18101002;18101;;181;VILLAVICIOSA DE ODON;5.28
18101003;18101;;181;VILLAVICIOSA DE ODON;0.91
18101004;18101;;181;VILLAVICIOSA DE ODON;0.04
18101005;18101;;181;VILLAVICIOSA DE ODON;1.95
18101006;18101;;181;VILLAVICIOSA DE ODON;1.91
18101007;18101;;181;VILLAVICIOSA DE ODON;9.22
18101008;18101;;181;VILLAVICIOSA DE ODON;28.88
18101009;18101;;181;VILLAVICIOSA DE ODON;0.94
18101010;18101;;181;VILLAVICIOSA DE ODON;10.53
18101011;18101;;181;VILLAVICIOSA DE ODON;1.02
18101012;18101;;181;VILLAVICIOSA DE ODON;1.60
18101013;18101;;181;VILLAVICIOSA DE ODON;0.29
18101014;18101;;181;VILLAVICIOSA DE ODON;0.43
18101015;18101;;181;VILLAVICIOSA DE ODON;0.89
18101016;18101;;181;VILLAVICIOSA DE ODON;4.18
18201001;18201;;182;VILLAVIEJA DEL LOZOYA;23.30
18301001;18301;;183;ZARZALEJO;20.18
90101001;90101;;901;LOZOYUELA-NAVAS-SIETEIGLESIAS;51.43
90201001;90201;;902;PUENTES VIEJAS;58.54
90301001;90301;;903;TRES CANTOS;0.13
90301002;90301;;903;TRES CANTOS;0.10
90301003;90301;;903;TRES CANTOS;0.12
90301004;90301;;903;TRES CANTOS;0.16
90301005;90301;;903;TRES CANTOS;0.12
90301006;90301;;903;TRES CANTOS;0.13
90301007;90301;;903;TRES CANTOS;31.03
90301008;90301;;903;TRES CANTOS;0.12
90301009;90301;;903;TRES CANTOS;0.23
90301010;90301;;903;TRES CANTOS;0.16
90301011;90301;;903;TRES CANTOS;0.13
90301012;90301;;903;TRES CANTOS;0.10
90301013;90301;;903;TRES CANTOS;0.82
90301014;90301;;903;TRES CANTOS;0.09
90301015;90301;;903;TRES CANTOS;0.10
90301016;90301;;903;TRES CANTOS;0.09
90301017;90301;;903;TRES CANTOS;0.07
90301018;90301;;903;TRES CANTOS;0.15
90301019;90301;;903;TRES CANTOS;0.14
90301020;90301;;903;TRES CANTOS;0.09
90301021;90301;;903;TRES CANTOS;0.10
90301022;90301;;903;TRES CANTOS;0.22
90301023;90301;;903;TRES CANTOS;3.22
90301024;90301;;903;TRES CANTOS;0.12
90301025;90301;;903;TRES CANTOS;0.21
